1.795425	2.546240	bs
8.554577	8.911838	bs
10.110494	10.217673	s
12.075431	12.611323	bs
13.790286	14.308314	s
15.451551	15.880264	s
16.630513	16.827007	s
17.202131	17.934517	bs
19.059890	20.042358	b
21.489266	21.846528	s
25.901443	26.455198	bs
28.956027	29.599097	o
32.117790	32.617955	b
33.207436	33.957685	bs
35.815444	36.262020	bs
37.119448	38.048327	o
38.280547	38.727123	o
39.709592	40.084716	s
40.584882	40.995733	s
42.156832	42.817765	o
43.389383	44.068180	bs
48.551809	49.069838	b
50.695376	51.642119	bs
52.303052	52.678177	s
53.482014	54.071496	s
55.822076	56.447283	b
57.072490	57.590519	bs
59.537593	59.859128	s
61.734750	62.324231	bs
65.611035	65.861118	s
66.879313	67.263969	bs
68.503350	68.981387	bs
69.917816	70.854244	bs
72.255613	72.497905	o
72.949749	73.211687	o
73.663530	74.154664	o
