0.000000	0.816534	s
1.435700	1.898216	s
1.435700	1.898216	p
3.800734	4.324973	bs
6.249169	6.785322	p
6.249169	6.785322	s
7.833801	8.387826	b
10.359680	10.889876	p
10.359680	11.485603	s
11.711979	12.254089	b
13.564687	14.118713	b
13.564687	14.118713	p
14.726353	14.863371	p
14.952729	15.375695	bs
15.690969	15.761906	p
18.780655	19.434848	s
18.851591	19.135338	p
19.891996	20.128451	s
20.987573	21.736349	bs
23.432743	23.882009	s
23.432743	23.882009	p
25.442615	26.372673	bs
25.537197	25.836708	p
28.138208	28.382545	p
29.020975	29.564823	bs
