2.077730	2.254559	p
2.254559	2.713632	bs
5.117814	5.818325	bs
7.654617	7.865451	p
7.865451	8.477548	bs
9.681339	9.728947	p
9.847966	9.895574	p
10.259431	11.031354	bs
11.415615	11.453021	p
11.905293	11.956301	p
12.292955	12.544595	p
12.292955	13.013869	b
14.193857	14.435295	p
14.435295	15.163011	bs
15.778509	15.931533	p
15.931533	16.604840	bs
16.730660	16.764666	p
19.444292	19.519104	p
19.519104	20.022384	bs
22.008300	22.810827	bs
24.072428	24.130237	p
24.130237	24.786541	bs
25.623480	26.269240	bs
27.921833	28.119633	p
28.119633	28.785755	bs
29.329706	29.527506	p
29.527506	29.693309	bs
29.958012	30.164539	s
30.932469	31.206896	bs
