0.541251	1.259448	bs
3.424450	3.809571	bs
4.315582	4.452382	p
5.773790	6.894180	bs
5.835652	6.323674	p
10.282844	11.203901	bs
10.344706	10.784614	p
12.089972	12.159598	p
12.828645	13.193032	bs
13.818775	14.216011	bs
14.987913	15.168475	s
16.237427	16.288243	p
16.745939	17.174960	bs
18.557849	19.216863	p
18.557849	19.575367	bs
20.076218	20.445266	bs
21.541866	21.879282	bs
23.824693	24.494251	s
23.824693	24.494251	p
25.121633	25.443232	bs
25.817553	25.891362	o
26.840343	27.905311	bs
26.877248	27.399187	p
29.982524	30.446471	bs
