0.000000	0.498300	bs
1.943595	2.119221	bs
5.081447	5.502950	s
6.931375	7.551920	b
8.476884	8.828136	b
9.788225	10.268270	bs
11.485944	12.094781	b
12.551409	13.136829	b
14.003251	14.389628	b
14.881381	15.384842	bs
15.876595	16.309806	b
16.930351	17.445521	bs
18.475861	18.850530	b
20.887792	22.093757	o
22.819678	23.065555	b
23.615850	24.283229	bs
25.582862	25.723363	b
26.285366	26.870786	bs
27.633432	27.939873	bs
28.841169	29.742464	bs
30.535605	30.769941	b
31.418874	31.833470	bs
33.239492	34.591435	bs
34.897876	35.997457	bs
36.610632	36.745827	b
37.692187	38.250990	b
40.116673	40.720541	b
42.423990	43.181078	b
43.947179	44.857488	b
47.387043	47.926158	b
48.667441	49.300901	bs
50.555510	51.000280	b
53.311736	53.877806	bs
54.315837	54.477572	o
56.310563	56.660988	bs
57.577483	57.981819	b
58.777014	58.810709	o
59.653076	60.151757	s
61.236726	61.513023	s
62.031921	62.739509	bs
63.487531	63.837956	b
64.552284	64.976837	bs
65.664208	66.055067	bs
67.315248	67.820668	b
68.844987	69.006721	o
69.377363	69.862566	bs
70.947535	71.419261	b
73.872234	74.869597	bs
75.516535	76.190429	bs
76.493681	76.803672	o
77.127141	77.558433	s
80.072057	80.705517	b
82.107216	82.578942	bs
83.387614	83.731300	o
85.132999	85.658636	bs
87.201853	87.572495	bs
88.098132	88.852893	s
90.140030	91.946065	o
94.978587	95.389662	bs
98.813043	99.938445	bs
101.501879	101.643396	s
