1.998954	2.417549	bs
3.472407	3.572870	s
4.627728	5.113298	bs
8.311360	8.612749	bs
10.390412	10.442268	p
12.159675	12.582767	bs
15.430179	15.806731	bs
18.146432	18.417211	bs
20.587675	20.748450	p
20.587675	21.053076	bs
22.787755	22.889297	s
24.370121	24.518203	s
24.966681	25.013221	p
25.305155	25.690169	bs
27.488311	27.771783	bs
29.172219	29.836474	bs
31.258064	31.638847	s
31.258064	31.490765	p
34.190094	34.604725	b
37.232129	37.481753	o
38.010619	38.048697	p
38.272936	38.767954	bs
39.931458	40.147235	bs
