0.691402	1.145934	bs
1.699903	1.916060	p
2.341484	2.784467	s
2.480778	2.628690	p
4.580188	5.355453	bs
7.711853	8.737039	bs
7.732254	8.191293	p
10.639500	11.093439	s
10.807815	11.093439	p
11.690189	12.241036	o
12.557263	12.776581	o
13.113210	13.511043	s
13.964982	14.327112	p
14.327112	15.005470	bs
16.586604	17.361869	s
16.902830	17.361869	p
19.305134	19.534653	p
19.305134	19.922286	bs
22.227681	22.574510	p
22.227681	23.094754	bs
24.053636	24.512674	bs
24.823801	25.160429	p
24.823801	25.338944	s
26.869074	27.307711	bs
27.649440	27.715745	p
28.740932	29.289000	p
28.740932	29.289000	bs
