1.073427	1.209495	s
4.835711	5.342570	bs
6.315191	7.027534	b
7.575490	7.767275	o
8.945380	9.150863	s
12.219416	12.726275	b
13.493413	14.013972	bs
16.246892	16.945535	o
17.794867	18.096243	s
18.877080	19.123660	s
21.164796	21.726451	b
23.753887	24.288144	bs
24.904595	25.589539	b
27.466288	28.123835	s
28.849877	29.329338	bs
30.096477	30.466347	s
34.466425	35.110273	b
37.028118	37.767859	bs
40.124069	40.370649	s
42.014517	42.507677	bs
44.151545	44.466619	o
45.151564	45.987197	bs
47.000915	47.466678	bs
49.254966	49.535211	s
49.929458	50.352781	s
52.446719	53.195094	bs
55.115167	55.598965	bs
57.821411	58.766329	bs
60.943420	61.517930	b
63.233901	63.982276	bs
67.482251	67.981168	bs
69.538392	69.931478	bs
71.692805	72.297552	bs
73.582641	73.839658	s
76.039427	76.576140	b
