0.064932	0.506467	p
0.909043	1.623292	bs
0.949242	1.070220	p
2.512075	2.839428	s
2.654668	2.755110	p
3.259982	3.675299	s
3.335169	3.675299	p
4.128110	4.776148	b
5.488632	5.721353	b
6.125929	6.193955	p
6.125929	6.437417	b
6.995947	7.615342	b
9.401922	9.616742	s
9.401922	9.616742	p
10.587009	11.149119	s
11.589386	12.259602	bs
13.574742	14.358768	bs
13.783394	13.941464	p
15.724782	16.078858	s
15.724782	16.078858	p
16.641586	16.736428	p
17.963050	18.778690	bs
20.839920	21.326775	s
21.718788	22.357389	b
23.059219	23.312131	o
23.508137	23.773695	o
24.709468	25.563045	bs
27.276521	27.592661	s
27.978351	28.420946	p
27.978351	28.989997	bs
30.362043	30.804638	p
30.362043	30.804638	bs
32.214621	32.562374	p
32.214621	33.156717	bs
35.091491	35.578346	p
35.091491	35.578346	s
36.855550	37.936747	bs
36.899809	37.222271	p
39.789325	41.028592	bs
39.884167	40.465863	p
42.255213	43.139000	bs
42.255213	43.139000	p
