0.645047	0.758879	s
2.921851	3.315141	bs
5.144793	5.572282	bs
6.296226	6.450181	s
9.187662	9.655638	bs
10.351553	10.450858	s
12.248475	12.880875	bs
14.074302	14.263885	s
14.805552	14.877774	s
15.676080	16.169352	b
17.369440	17.495829	s
19.002501	19.596956	bs
23.386130	23.601146	s
24.094417	24.701521	bs
25.232736	25.371864	s
26.257223	26.408999	s
28.240478	28.780037	b
29.600165	29.783615	o
32.438241	32.805141	bs
36.770894	37.299661	bs
38.961501	39.215093	s
39.959683	40.132342	s
41.119733	41.691665	bs
46.143021	46.520711	s
