2.412451	2.705677	bs
4.129913	4.548806	bs
5.327058	5.403203	b
6.254645	6.413857	p
6.254645	6.953796	bs
8.113538	8.343692	p
8.113538	8.748279	bs
10.613738	10.841470	p
10.613738	11.282397	bs
12.694816	12.956465	p
12.694816	13.356206	bs
14.555430	14.870378	p
14.555430	15.306460	bs
16.830322	16.932074	p
16.830322	17.242177	bs
18.799957	19.112482	p
18.799957	19.521914	bs
20.122737	20.367427	p
20.122737	20.643612	b
21.515775	21.714435	p
21.714435	22.160207	bs
24.236439	24.931747	bs
25.467158	25.673085	o
26.746330	26.911072	p
26.911072	27.325349	bs
27.843802	27.967358	p
28.207203	28.415553	p
28.415553	28.858903	b
30.109003	30.373074	p
30.109003	30.855187	bs
31.325186	31.361526	p
32.727914	32.829667	p
32.727914	33.101006	bs
33.537088	34.039708	bs
