1.277681	2.054310	bs
7.390506	7.916610	b
9.257962	9.563446	bs
11.551827	11.936511	o
12.253309	12.660621	o
13.124505	13.350789	o
14.799010	15.285522	bs
17.412597	17.672824	s
17.944366	18.249850	s
18.691105	19.256816	s
19.596243	20.071441	bs
22.130630	22.560571	bs
24.416104	24.970501	o
25.819068	26.067981	o
26.509236	27.063634	bs
29.994019	30.265560	o
32.641548	32.879147	o
34.836508	35.673761	bs
38.389176	38.558889	o
39.418771	39.599798	s
41.602417	42.077614	bs
46.648562	47.214274	b
48.719066	49.250835	bs
50.613360	50.825974	s
53.247835	53.712435	bs
55.216478	55.602332	bs
57.011879	57.980451	bs
60.043588	60.405819	o
60.823171	60.996411	o
62.626447	63.209165	bs
64.429723	64.610838	s
65.406170	65.941641	bs
67.996903	68.422130	bs
68.910353	69.241085	o
