0.565937	1.086599	bs
3.372983	3.916282	bs
9.485099	10.073674	b
13.650394	14.329518	bs
17.453489	18.155250	bs
21.007571	21.641420	bs
25.150228	25.806715	b
27.210238	27.549800	s
28.998598	29.609809	bs
32.914880	33.526091	bs
36.106763	36.989624	bs
36.219950	36.423687	l
38.461060	38.959084	b
43.622403	44.165702	b
45.863512	46.361536	b
49.032758	49.440232	bs
51.026153	51.387054	l
51.387054	51.817166	bs
52.473967	52.836069	l
54.122687	54.862300	bs
59.176706	59.793050	bs
60.740678	61.087372	s
61.341613	61.752000	bs
