0.731105	0.984180	p
0.731105	1.115404	bs
3.402450	4.217913	bs
4.827167	4.902152	p
6.636183	6.982990	p
6.636183	7.517259	bs
9.701200	10.104245	b
11.538336	11.997620	p
11.538336	12.400665	bs
13.890994	13.994099	p
13.890994	13.994099	s
15.221980	15.803115	bs
17.255951	18.399475	bs
21.089566	21.389506	p
21.089566	21.858163	bs
23.798403	24.360792	bs
26.019838	27.022764	bs
26.141689	26.469748	p
27.725749	27.913212	s
28.991123	29.965930	bs
29.075482	29.337929	p
32.046767	32.862230	bs
33.780798	33.977634	s
35.439844	36.105337	bs
37.267606	37.756000	p
37.267606	37.756000	bs
