0.776731	1.052346	bs
2.630864	3.232205	b
4.109159	4.635332	bs
5.700206	5.825485	s
7.228613	7.692146	bs
11.325244	12.076920	bs
14.244251	14.933287	bs
18.211154	18.601139	bs
20.329219	20.899197	bs
21.209185	21.549172	s
22.899120	22.989117	p
24.119073	24.579055	b
26.238992	26.448984	p
26.238992	26.448984	s
27.038961	27.518942	bs
28.548903	28.918889	b
29.668860	29.798855	p
29.668860	30.098843	bs
31.908774	32.398755	b
32.928735	33.258722	bs
33.868698	34.118689	p
34.558672	34.978656	bs
37.598555	37.808547	p
37.598555	38.292437	bs
